token	tag
"The	``
Witch	NNP
of	IN
the	DT
South.	NNP
She	PRP
is	VBZ
the	DT
most	RBS
powerful	JJ
of	IN
all	PDT
the	DT
Witches,	NNP
and	CC
rules	VBZ
over	IN
the	DT
Quadlings.	NNP
Besides,	IN
her	PRP$
castle	NN
stands	VBZ
on	IN
the	DT
edge	NN
of	IN
the	DT
desert,	NN
so	IN
she	PRP
may	MD
know	VB
a	DT
way	NN
to	TO
cross	VB
it."	PRP
"Glinda	NNP
is	VBZ
a	DT
good	JJ
Witch,	NNP
isn't	RB
she?"	''
asked	VBD
the	DT
child.	NN
"The	``
Quadlings	NNPS
think	VBP
she	PRP
is	VBZ
good,"	JJ
said	VBD
the	DT
soldier,	NN
"and	``
she	PRP
is	VBZ
kind	JJ
to	IN
everyone.	NN
I	PRP
have	VBP
heard	VBN
that	IN
Glinda	NNP
is	VBZ
a	DT
beautiful	JJ
woman,	NN
who	WP
knows	VBZ
how	WRB
to	TO
keep	VB
young	JJ
in	IN
spite	NN
of	IN
the	DT
many	JJ
years	NNS
she	PRP
has	VBZ
lived."	VBN
"How	``
can	MD
I	PRP
get	VB
to	IN
her	PRP
castle?"	FW
asked	VBD
Dorothy.	NNP
"The	``
road	NN
is	VBZ
straight	JJ
to	IN
the	DT
South,"	NNP
he	PRP
answered,	VBD
"but	''
it	PRP
is	VBZ
said	VBN
to	TO
be	VB
full	JJ
of	IN
dangers	NNS
to	IN
travellers.	NN
There	EX
are	VBP
wild	JJ
beasts	NNS
in	IN
the	DT
woods,	NN
and	CC
a	DT
race	NN
of	IN
queer	NN
men	NNS
who	WP
do	VBP
not	RB
like	VB
strangers	NNS
to	TO
cross	VB
their	PRP$
country.	NN
For	IN
this	DT
reason	NN
none	NN
of	IN
the	DT
Quadlings	NNPS
ever	RB
come	VBP
to	IN
the	DT
Emerald	NNP
City."	NNP
The	DT
soldier	NN
then	RB
left	VBD
them	PRP
and	CC
the	DT
Scarecrow	NNP
said,	VBD
"It	``
seems,	VB
in	IN
spite	NN
of	IN
dangers,	NN
that	IN
the	DT
best	JJS
thing	NN
Dorothy	NNP
can	MD
do	VB
is	VBZ
to	TO
travel	VB
to	IN
the	DT
Land	NNP
of	IN
the	DT
South	NNP
and	CC
ask	VB
Glinda	NNP
to	TO
help	VB
her.	NN
For,	NNP
of	IN
course,	NN
if	IN
Dorothy	NNP
stays	VBZ
here	RB
she	PRP
will	MD
never	RB
get	VB
back	RB
to	IN
Kansas."	NNP
"You	PRP
must	MD
have	VB
been	VBN
thinking	VBG
again,"	RB
remarked	VBD
the	DT
Tin	NNP
Woodman.	NNP
"I	``
have,"	NN
said	VBD
the	DT
Scarecrow.	NNP
"I	``
shall	MD
go	VB
with	IN
Dorothy,"	NNP
declared	VBD
the	DT
Lion,	NNP
"for	''
I	PRP
am	VBP
tired	JJ
of	IN
your	PRP$
city	NN
and	CC
long	RB
for	IN
the	DT
woods	NNS
and	CC
the	DT
country	NN
again.	RB
I	PRP
am	VBP
really	RB
a	DT
wild	JJ
beast,	NN
you	PRP
know.	VBP
Besides,	RB
Dorothy	NNP
will	MD
need	VB
someone	NN
to	TO
protect	VB
her."	PRP
"That	``
is	VBZ
true,"	JJ
agreed	VBN
the	DT
Woodman.	NNP
"My	UH
axe	NN
may	MD
be	VB
of	IN
service	NN
to	IN
her;	PRP
so	RB
I,	RB
also,	RB
will	MD
go	VB
with	IN
her	PRP
to	IN
the	DT
Land	NN
of	IN
the	DT
South."	NN
"When	``
shall	MD
we	PRP
start?"	VB
asked	VBD
the	DT
Scarecrow.	NNP
"Are	``
you	PRP
going?"	VBP
they	PRP
asked,	VBD
in	IN
surprise.	NN
"Certainly.	NNP
If	IN
it	PRP
wasn't	VBD
for	IN
Dorothy	NNP
I	PRP
should	MD
never	RB
have	VB
had	VBN
brains.	NN
She	PRP
lifted	VBD
me	PRP
from	IN
the	DT
pole	NN
in	IN
the	DT
cornfield	NN
and	CC
brought	VBD
me	PRP
to	IN
the	DT
Emerald	NNP
City.	NNP
So	RB
my	PRP$
good	JJ
luck	NN
is	VBZ
all	DT
due	JJ
to	IN
her,	NN
and	CC
I	PRP
shall	MD
never	RB
leave	VB
her	PRP
until	IN
she	PRP
starts	VBZ
back	RB
to	IN
Kansas	NNP
for	IN
good	NN
and	CC
all."	``
"Thank	``
you,"	NNP
said	VBD
Dorothy,	NNP
gratefully.	RB
"You	PRP
are	VBP
all	RB
very	RB
kind	JJ
to	IN
me.	UH
But	CC
I	PRP
should	MD
like	VB
to	TO
start	VB
as	RB
soon	RB
as	IN
possible."	JJ
"We	PRP
shall	MD
go	VB
to-morrow	NN
morning,"	NN
returned	VBD
the	DT
Scarecrow.	NNP
"So	``
now	RB
let	VB
us	PRP
all	DT
get	VB
ready,	JJ
for	IN
it	PRP
will	MD
be	VB
a	DT
long	JJ
journey."	NN
Chapter	NN
XIX.	NNP
The	DT
next	JJ
morning	NN
Dorothy	NNP
kissed	VBD
the	DT
pretty	JJ
green	JJ
girl	NN
good-bye,	JJ
and	CC
they	PRP
all	DT
shook	VBD
hands	NNS
with	IN
the	DT
soldier	NN
with	IN
the	DT
green	JJ
whiskers,	NN
who	WP
had	VBD
walked	VBN
with	IN
them	PRP
as	RB
far	RB
as	IN
the	DT
gate.	NN
When	WRB
the	DT
Guardian	NNP
of	IN
the	DT
Gate	NNP
saw	VBD
them	PRP
again	RB
he	PRP
wondered	VBD
greatly	RB
that	IN
they	PRP
could	MD
leave	VB
the	DT
beautiful	JJ
City	NNP
to	TO
get	VB
into	IN
new	JJ
trouble.	NN
But	CC
he	PRP
at	IN
once	RB
unlocked	VBD
their	PRP$
spectacles,	NN
which	WDT
he	PRP
put	VBD
back	RB
into	IN
the	DT
green	JJ
box,	NN
and	CC
gave	VBD
them	PRP
many	JJ
good	JJ
wishes	NNS
to	TO
carry	VB
with	IN
them.	PRP
"You	PRP
are	VBP
now	RB
our	PRP$
ruler,"	NN
he	PRP
said	VBD
to	IN
the	DT
Scarecrow;	NNP
"so	''
you	PRP
must	MD
come	VB
back	RB
to	IN
us	PRP
as	RB
soon	RB
as	IN
possible."	JJ
"I	``
certainly	RB
shall	MD
if	IN
I	PRP
am	VBP
able,"	JJ
the	DT
Scarecrow	NNP
replied;	VBN
"but	``
I	PRP
must	MD
help	VB
Dorothy	NNP
to	TO
get	VB
home,	RB
first."	RB
As	IN
Dorothy	NNP
bade	VBD
the	DT
good-natured	JJ
Guardian	NNP
a	DT
last	JJ
farewell	NN
she	PRP
said,	VBD
"I	``
have	VBP
been	VBN
very	RB
kindly	RB
treated	VBN
in	IN
your	PRP$
lovely	JJ
City,	NNP
and	CC
everyone	NN
has	VBZ
been	VBN
good	JJ
to	IN
me.	NN
I	PRP
cannot	MD
tell	VB
you	PRP
how	WRB
grateful	JJ
I	PRP
am."	''
"Don't	``
try,	NN
my	PRP$
dear,"	NN
he	PRP
answered.	VBD
"We	PRP
should	MD
like	VB
to	TO
keep	VB
you	PRP
with	IN
us,	PRP
but	CC
if	IN
it	PRP
is	VBZ
your	PRP$
wish	NN
to	TO
return	VB
to	IN
Kansas	NNP
I	PRP
hope	VBP
you	PRP
will	MD
find	VB
a	DT
way."	NN
He	PRP
then	RB
opened	VBD
the	DT
gate	NN
of	IN
the	DT
outer	JJ
wall	NN
and	CC
they	PRP
walked	VBD
forth	RB
and	CC
started	VBD
upon	IN
their	PRP$
journey.	NN
The	DT
sun	NN
shone	VBD
brightly	RB
as	IN
our	PRP$
friends	NNS
turned	VBD
their	PRP$
faces	NNS
toward	IN
the	DT
Land	NNP
of	IN
the	DT
South.	NNP
They	PRP
were	VBD
all	DT
in	IN
the	DT
best	JJS
of	IN
spirits,	NN
and	CC
laughed	VBD
and	CC
chatted	VBD
together.	RB
Dorothy	NNP
was	VBD
once	RB
more	RBR
filled	VBN
with	IN
the	DT
hope	NN
of	IN
getting	VBG
home,	RB
and	CC
the	DT
Scarecrow	NNP
and	CC
the	DT
Tin	NNP
Woodman	NNP
were	VBD
glad	JJ
to	TO
be	VB
of	IN
use	NN
to	IN
her.	NN
As	IN
for	IN
the	DT
Lion,	NNP
he	PRP
sniffed	VBD
the	DT
fresh	JJ
air	NN
with	IN
delight	NN
and	CC
whisked	VBD
his	PRP$
tail	NN
from	IN
side	NN
to	IN
side	NN
in	IN
pure	JJ
joy	NN
at	IN
being	VBG
in	IN
the	DT
country	NN
again,	RB
while	IN
Toto	NNP
ran	VBD
around	IN
them	PRP
and	CC
chased	VBD
the	DT
moths	NNS
and	CC
butterflies,	NN
barking	VBG
merrily	RB
all	PDT
the	DT
time.	NN
"City	NN
life	NN
does	VBZ
not	RB
agree	VB
with	IN
me	PRP
at	IN
all,"	NN
remarked	VBD
the	DT
Lion,	NNP
as	IN
they	PRP
walked	VBD
along	RB
at	IN
a	DT
brisk	JJ
pace.	NN
"I	``
have	VBP
lost	VBN
much	JJ
flesh	NN
since	IN
I	PRP
lived	VBD
there,	RB
and	CC
now	RB
I	PRP
am	VBP
anxious	JJ
for	IN
a	DT
chance	NN
to	TO
show	VB
the	DT
other	JJ
beasts	NNS
how	WRB
courageous	JJ
I	PRP
have	VBP
grown."	VBN
They	PRP
now	RB
turned	VBD
and	CC
took	VBD
a	DT
last	JJ
look	NN
at	IN
the	DT
Emerald	NNP
City.	NNP
All	DT
they	PRP
could	MD
see	VB
was	VBD
a	DT
mass	NN
of	IN
towers	NNS
and	CC
steeples	NNS
behind	IN
the	DT
green	JJ
walls,	NN
and	CC
high	RB
up	RB
above	IN
everything	NN
the	DT
spires	NNS
and	CC
dome	NN
of	IN
the	DT
Palace	NNP
of	IN
Oz.	NNP
"Oz	``
was	VBD
not	RB
such	PDT
a	DT
bad	JJ
Wizard,	NNP
after	IN
all,"	NN
said	VBD
the	DT
Tin	NNP
Woodman,	NNP
as	IN
he	PRP
felt	VBD
his	PRP$
heart	NN
rattling	VBG
around	RB
in	IN
his	PRP$
breast.	NN
"He	PRP
knew	VBD
how	WRB
to	TO
give	VB
me	PRP
brains,	NN
and	CC
very	RB
good	JJ
brains,	NN
too,"	UH
said	VBD
the	DT
Scarecrow.	NNP
"If	NNP
Oz	NNP
had	VBD
taken	VBN
a	DT
dose	NN
of	IN
the	DT
same	JJ
courage	NN
he	PRP
gave	VBD
me,"	PRP
added	VBD
the	DT
Lion,	NNP
"he	``
would	MD
have	VB
been	VBN
a	DT
brave	JJ
man."	NN
Dorothy	NNP
said	VBD
nothing.	NN
Oz	NNP
had	VBD
not	RB
kept	VBN
the	DT
promise	NN
he	PRP
made	VBD
her,	RB
but	CC
he	PRP
had	VBD
done	VBN
his	PRP$
best,	NN
so	IN
she	PRP
forgave	VBD
him.	PRP
As	IN
he	PRP
said,	VBD
he	PRP
was	VBD
a	DT
good	JJ
man,	NN
even	RB
if	IN
he	PRP
was	VBD
a	DT
bad	JJ
Wizard.	NNP
The	DT
first	JJ
day's	NNS
journey	NN
was	VBD
through	IN
the	DT
green	JJ
fields	NNS
and	CC
bright	JJ
flowers	NNS
that	WDT
stretched	VBD
about	IN
the	DT
Emerald	NNP
City	NNP
on	IN
every	DT
side.	NN
They	PRP
slept	VBD
that	DT
night	NN
on	IN
the	DT
grass,	NN
with	IN
nothing	NN
but	IN
the	DT
stars	NNS
over	IN
them;	DT
and	CC
they	PRP
rested	VBD
very	RB
well	RB
indeed.	RB
In	IN
the	DT
morning	NN
they	PRP
travelled	VBD
on	RB
until	IN
they	PRP
came	VBD
to	IN
a	DT
thick	JJ
wood.	NN
There	EX
was	VBD
no	DT
way	NN
of	IN
going	VBG
around	RB
it,	,
for	IN
it	PRP
seemed	VBD
to	TO
extend	VB
to	IN
the	DT
right	NN
and	CC
left	VBD
as	RB
far	RB
as	IN
they	PRP
could	MD
see;	VB
and,	CC
besides,	RB
they	PRP
did	VBD
not	RB
dare	VB
change	VB
the	DT
direction	NN
of	IN
their	PRP$
journey	NN
for	IN
fear	NN
of	IN
getting	VBG
lost.	JJ
So	RB
they	PRP
looked	VBD
for	IN
the	DT
place	NN
where	WRB
it	PRP
would	MD
be	VB
easiest	JJS
to	TO
get	VB
into	IN
the	DT
forest.	NN
The	DT
Scarecrow,	NNP
who	WP
was	VBD
in	IN
the	DT
lead,	NN
finally	RB
discovered	VBD
a	DT
big	JJ
tree	NN
with	IN
such	JJ
wide	JJ
spreading-branches	NNS
that	IN
there	EX
was	VBD
room	NN
for	IN
the	DT
party	NN
to	TO
pass	VB
underneath.	RB
So	RB
he	PRP
walked	VBD
forward	RB
to	IN
the	DT
tree,	NN
but	CC
just	RB
as	IN
he	PRP
came	VBD
under	IN
the	DT
first	JJ
branches	NNS
they	PRP
bent	VBD
down	RP
and	CC
twined	VBD
around	IN
him,	NN
and	CC
the	DT
next	JJ
minute	NN
he	PRP
was	VBD
raised	VBN
from	IN
the	DT
ground	NN
and	CC
flung	VBN
headlong	RB
among	IN
his	PRP$
fellow	JJ
travellers.	NNS
This	DT
did	VBD
not	RB
hurt	VB
the	DT
Scarecrow,	NNP
but	CC
it	PRP
surprised	VBD
him,	PRP
and	CC
he	PRP
looked	VBD
rather	RB
dizzy	JJ
when	WRB
Dorothy	NNP
picked	VBD
him	PRP
up.	.
"Here	``
is	VBZ
another	DT
space	NN
between	IN
the	DT
trees,"	NN
called	VBN
the	DT
Lion.	NNP
"Let	VB
me	PRP
try	VB
it	PRP
first,"	RB
said	VBD
the	DT
Scarecrow,	NNP
"for	``
it	PRP
doesn't	MD
hurt	VB
me	PRP
to	TO
get	VB
thrown	VBN
about."	''
He	PRP
walked	VBD
up	RP
to	IN
another	DT
tree,	NN
as	IN
he	PRP
spoke,	VBD
but	CC
its	PRP$
branches	NNS
immediately	RB
seized	VBD
him	PRP
and	CC
tossed	VBD
him	PRP
back	RB
again.	RB
"This	``
is	VBZ
strange,"	RB
exclaimed	VBN
Dorothy;	NNP
"what	``
shall	MD
we	PRP
do?"	VB
"The	``
trees	NNS
seem	VBP
to	TO
have	VB
made	VBN
up	RP
their	PRP$
minds	NNS
to	TO
fight	VB
us,	,
and	CC
stop	VB
our	PRP$
journey,"	NN
remarked	VBD
the	DT
Lion.	NNP
"I	``
believe	VBP
I	PRP
will	MD
try	VB
it	PRP
myself,"	PRP
said	VBD
the	DT
Woodman,	NNP
and	CC
shouldering	VBG
his	PRP$
axe	NN
he	PRP
marched	VBD
up	RP
to	IN
the	DT
first	JJ
tree	NN
that	WDT
had	VBD
handled	VBN
the	DT
Scarecrow	NNP
so	RB
roughly.	RB
When	WRB
a	DT
big	JJ
branch	NN
bent	VBD
down	RP
to	TO
seize	VB
him	PRP
the	DT
Woodman	NNP
chopped	VBD
at	IN
it	PRP
so	RB
fiercely	RB
that	IN
he	PRP
cut	VBD
it	PRP
in	IN
two.	CD
At	IN
once	RB
the	DT
tree	NN
began	VBD
shaking	VBG
all	PDT
its	PRP$
branches	NNS
as	IN
if	IN
in	IN
pain,	NN
and	CC
the	DT
Tin	NNP
Woodman	NNP
passed	VBD
safely	RB
under	IN
it.	PRP
"Come	``
on!"	''
he	PRP
shouted	VBD
to	IN
the	DT
others;	JJ
"be	``
quick!"	JJ
They	PRP
all	DT
ran	VBD
forward	RB
and	CC
passed	VBD
under	IN
the	DT
tree	NN
without	IN
injury,	NN
except	IN
Toto,	NNP
who	WP
was	VBD
caught	VBN
by	IN
a	DT
small	JJ
branch	NN
and	CC
shaken	VBN
until	IN
he	PRP
howled.	VBD
But	CC
the	DT
Woodman	NNP
promptly	RB
chopped	VBD
off	RP
the	DT
branch	NN
and	CC
set	VBD
the	DT
little	JJ
dog	NN
free.	JJ
The	DT
other	JJ
trees	NNS
of	IN
the	DT
forest	NN
did	VBD
nothing	NN
to	TO
keep	VB
them	PRP
back,	RB
so	IN
they	PRP
made	VBD
up	RP
their	PRP$
minds	NNS
that	IN
only	RB
the	DT
first	JJ
row	NN
of	IN
trees	NNS
could	MD
bend	VB
down	RP
their	PRP$
branches,	NN
and	CC
that	IN
probably	RB
these	DT
were	VBD
the	DT
policemen	NNS
of	IN
the	DT
forest,	NN
and	CC
given	VBN
this	DT
wonderful	JJ
power	NN
in	IN
order	NN
to	TO
keep	VB
strangers	NNS
out	IN
of	IN
it.	PRP
The	DT
four	CD
travellers	NNS
walked	VBD
with	IN
ease	NN
through	IN
the	DT
trees	NNS
until	IN
they	PRP
came	VBD
to	IN
the	DT
further	JJ
edge	NN
of	IN
the	DT
wood.	NN
Then,	RB
to	IN
their	PRP$
surprise,	NN
they	PRP
found	VBD
before	IN
them	PRP
a	DT
high	JJ
wall,	NN
which	WDT
seemed	VBD
to	TO
be	VB
made	VBN
of	IN
white	JJ
china.	NN
It	PRP
was	VBD
smooth,	JJ
like	IN
the	DT
surface	NN
of	IN
a	DT
dish,	NN
and	CC
higher	JJR
than	IN
their	PRP$
heads.	NNS
"What	WP
shall	MD
we	PRP
do	VB
now?"	''
asked	VBD
Dorothy.	NNP
"I	``
will	MD
make	VB
a	DT
ladder,"	NN
said	VBD
the	DT
Tin	NNP
Woodman,	NNP
"for	''
we	PRP
certainly	RB
must	MD
climb	VB
over	IN
the	DT
wall."	NN
Chapter	NN
XX.	NNP
While	IN
the	DT
Woodman	NNP
was	VBD
making	VBG
a	DT
ladder	NN
from	IN
wood	NN
which	WDT
he	PRP
found	VBD
in	IN
the	DT
forest	NN
Dorothy	NNP
lay	VBD
down	RP
and	CC
slept,	VBD
for	IN
she	PRP
was	VBD
tired	JJ
by	IN
the	DT
long	JJ
walk.	NN
The	DT
Lion	NNP
also	RB
curled	VBD
himself	PRP
up	RP
to	IN
sleep	NN
and	CC
Toto	NNP
lay	VBD
beside	IN
him.	PRP
The	DT
Scarecrow	NNP
watched	VBD
the	DT
Woodman	NNP
while	IN
he	PRP
worked,	VBD
and	CC
said	VBD
to	IN
him:	PRP
"I	``
cannot	MD
think	VB
why	WRB
this	DT
wall	NN
is	VBZ
here,	RB
nor	CC
what	WP
it	PRP
is	VBZ
made	VBN
of."	''
"Rest	VB
your	PRP$
brains	NNS
and	CC
do	VB
not	RB
worry	VB
about	IN
the	DT
wall,"	NN
replied	VBD
the	DT
Woodman;	NNP
"when	WRB
we	PRP
have	VBP
climbed	VBN
over	IN
it	PRP
we	PRP
shall	MD
know	VB
what	WP
is	VBZ
on	IN
the	DT
other	JJ
side."	NN
After	IN
a	DT
time	NN
the	DT
ladder	NN
was	VBD
finished.	VBN
It	PRP
looked	VBD
clumsy,	JJ
but	CC
the	DT
Tin	NNP
Woodman	NNP
was	VBD
sure	JJ
it	PRP
was	VBD
strong	JJ
and	CC
would	MD
answer	VB
their	PRP$
purpose.	NN
The	DT
Scarecrow	NNP
waked	VBD
Dorothy	NNP
and	CC
the	DT
Lion	NNP
and	CC
Toto,	NNP
and	CC
told	VBD
them	PRP
that	IN
the	DT
ladder	NN
was	VBD
ready.	JJ
The	DT
Scarecrow	NNP
climbed	VBD
up	RP
the	DT
ladder	NN
first,	RB
but	CC
he	PRP
was	VBD
so	RB
awkward	JJ
that	IN
Dorothy	NNP
had	VBD
to	TO
follow	VB
close	RB
behind	RB
and	CC
keep	VB
him	PRP
from	IN
falling	VBG
off.	RP
When	WRB
he	PRP
got	VBD
his	PRP$
head	NN
over	IN
the	DT
top	NN
of	IN
the	DT
wall	NN
the	DT
Scarecrow	NNP
said,	VBD
"Oh,	,
my!"	UH
"Go	``
on,"	JJ
exclaimed	VBD
Dorothy.	NNP
So	RB
the	DT
Scarecrow	NNP
climbed	VBD
further	RBR
up	RP
and	CC
sat	VBD
down	RP
on	IN
the	DT
top	NN
of	IN
the	DT
wall,	NN
and	CC
Dorothy	NNP
put	VBD
her	PRP$
head	NN
over	RP
and	CC
cried,	VB
"Oh,	,
my!"	''
just	RB
as	IN
the	DT
Scarecrow	NNP
had	VBD
done.	VBN
Then	RB
Toto	NNP
came	VBD
up,	RB
and	CC
immediately	RB
began	VBD
to	TO
bark,	VB
but	CC
Dorothy	NNP
made	VBD
him	PRP
be	VB
still.	JJ
The	DT
Lion	NNP
climbed	VBD
the	DT
ladder	NN
next,	RB
and	CC
the	DT
Tin	NNP
Woodman	NNP
came	VBD
last;	JJ
but	CC
both	DT
of	IN
them	PRP
cried,	VBD
"Oh,	,
my!"	UH
as	RB
soon	RB
as	IN
they	PRP
looked	VBD
over	IN
the	DT
wall.	NN
When	WRB
they	PRP
were	VBD
all	DT
sitting	VBG
in	IN
a	DT
row	NN
on	IN
the	DT
top	NN
of	IN
the	DT
wall	NN
they	PRP
looked	VBD
down	RP
and	CC
saw	VBD
a	DT
strange	JJ
sight.	NN
Before	IN
them	PRP
was	VBD
a	DT
great	JJ
stretch	NN
of	IN
country	NN
having	VBG
a	DT
floor	NN
as	RB
smooth	JJ
and	CC
shining	JJ
and	CC
white	JJ
as	IN
the	DT
bottom	NN
of	IN
a	DT
big	JJ
platter.	NN
Scattered	VBN
around	RB
were	VBD
many	JJ
houses	NNS
made	VBN
entirely	RB
of	IN
china	NN
and	CC
painted	VBN
in	IN
the	DT
brightest	JJS
colours.	NN
These	DT
houses	NNS
were	VBD
quite	RB
small,	JJ
the	DT
biggest	JJS
of	IN
them	PRP
reaching	VBG
only	RB
as	RB
high	RB
as	IN
Dorothy's	NNP
waist.	NN
There	EX
were	VBD
also	RB
pretty	RB
little	JJ
barns,	NN
with	IN
china	NN
fences	NNS
around	IN
them,	,
and	CC
many	JJ
cows	NNS
and	CC
sheep	NNS
and	CC
horses	NNS
and	CC
pigs	NNS
and	CC
chickens,	NN
all	DT
made	VBN
of	IN
china,	NN
were	VBD
standing	VBG
about	RB
in	IN
groups.	NN
But	CC
the	DT
strangest	JJS
of	IN
all	DT
were	VBD
the	DT
people	NNS
who	WP
lived	VBD
in	IN
this	DT
queer	JJ
country.	NN
There	EX
were	VBD
milk-maids	NNS
and	CC
shepherdesses,	NNS
with	IN
bright-colored	JJ
bodices	NNS
and	CC
golden	JJ
spots	NNS
all	RB
over	IN
their	PRP$
gowns;	NNS
and	CC
princesses	NNS
with	IN
most	RBS
gorgeous	JJ
frocks	NNS
of	IN
silver	NN
and	CC
gold	NN
and	CC
purple;	NN
and	CC
shepherds	NNS
dressed	VBN
in	IN
knee-breeches	NNS
with	IN
pink	JJ
and	CC
yellow	JJ
and	CC
blue	JJ
stripes	NNS
down	IN
them,	NN
and	CC
golden	JJ
buckles	NNS
on	IN
their	PRP$
shoes;	NNS
and	CC
princes	NNS
with	IN
jewelled	JJ
crowns	NNS
upon	IN
their	PRP$
heads,	NN
wearing	VBG
ermine	JJ
robes	NNS
and	CC
satin	JJ
doublets;	NNS
and	CC
funny	JJ
clowns	NNS
in	IN
ruffled	JJ
gowns,	NN
with	IN
round	JJ
red	JJ
spots	NNS
upon	IN
their	PRP$
cheeks	NNS
and	CC
tall,	NNS
pointed	VBN
caps.	NN
And,	CC
strangest	JJS
of	IN
all,	RB
these	DT
people	NNS
were	VBD
all	DT
made	VBN
of	IN
china,	NN
even	RB
to	IN
their	PRP$
clothes,	NN
and	CC
were	VBD
so	RB
small	JJ
that	IN
the	DT
tallest	JJS
of	IN
them	PRP
was	VBD
no	RB
higher	JJR
than	IN
Dorothy's	NNP
knee.	NN
No	DT
one	NN
did	VBD
so	RB
much	RB
as	IN
look	VB
at	IN
the	DT
travellers	NNS
at	IN
first,	RB
except	IN
one	CD
little	JJ
purple	JJ
china	NN
dog	NN
with	IN
an	DT
extra-large	JJ
head,	NN
which	WDT
came	VBD
to	IN
the	DT
wall	NN
and	CC
barked	VBD
at	IN
them	PRP
in	IN
a	DT
tiny	JJ
voice,	NN
afterwards	RB
running	VBG
away	RB
again.	RB
"How	``
shall	MD
we	PRP
get	VB
down?"	RP
asked	VBD
Dorothy.	NNP
They	PRP
found	VBD
the	DT
ladder	NN
so	RB
heavy	JJ
they	PRP
could	MD
not	RB
pull	VB
it	PRP
up,	,
so	RB
the	DT
Scarecrow	NNP
fell	VBD
off	IN
the	DT
wall	NN
and	CC
the	DT
others	NNS
jumped	VBD
down	RP
upon	IN
him	PRP
so	IN
that	IN
the	DT
hard	JJ
floor	NN
would	MD
not	RB
hurt	VB
their	PRP$
feet.	NNS
Of	RB
course	RB
they	PRP
took	VBD
pains	NNS
not	RB
to	TO
light	VB
on	IN
his	PRP$
head	NN
and	CC
get	VB
the	DT
pins	NNS
in	IN
their	PRP$
feet.	NNS
When	WRB
all	DT
were	VBD
safely	RB
down	RB
they	PRP
picked	VBD
up	RP
the	DT
Scarecrow,	NNP
whose	WP$
body	NN
was	VBD
quite	RB
flattened	JJ
out,	,
and	CC
patted	VBD
his	PRP$
straw	NN
into	IN
shape	NN
again.	RB
"We	PRP
must	MD
cross	VB
this	DT
strange	JJ
place	NN
in	IN
order	NN
to	TO
get	VB
to	IN
the	DT
other	JJ
side,"	NN
said	VBD
Dorothy;	NNP
"for	``
it	PRP
would	MD
be	VB
unwise	JJ
for	IN
us	PRP
to	TO
go	VB
any	DT
other	JJ
way	NN
except	IN
due	JJ
South."	NNP
They	PRP
began	VBD
walking	VBG
through	IN
the	DT
country	NN
of	IN
the	DT
china	NN
people,	NNS
and	CC
the	DT
first	JJ
thing	NN
they	PRP
came	VBD
to	IN
was	VBD
a	DT
china	NN
milk-maid	NN
milking	VBG
a	DT
china	NN
cow.	NN
As	IN
they	PRP
drew	VBD
near	IN
the	DT
cow	NN
suddenly	RB
gave	VBD
a	DT
kick	NN
and	CC
kicked	VBD
over	RP
the	DT
stool,	NNS
the	DT
pail,	NN
and	CC
even	RB
the	DT
milk-maid	NN
herself,	NN
all	DT
falling	VBG
on	IN
the	DT
china	NN
ground	NN
with	IN
a	DT
great	JJ
clatter.	NN
Dorothy	NNP
was	VBD
shocked	JJ
to	TO
see	VB
that	IN
the	DT
cow	NN
had	VBD
broken	VBN
her	PRP$
leg	NN
short	JJ
off,	RP
and	CC
that	IN
the	DT
pail	NN
was	VBD
lying	VBG
in	IN
several	JJ
small	JJ
pieces,	NN
while	IN
the	DT
poor	JJ
milk-maid	NN
had	VBD
a	DT
nick	NN
in	IN
her	PRP$
left	JJ
elbow.	NN
"There!"	''
cried	VBD
the	DT
milk-maid,	NN
angrily;	:
"see	``
what	WP
you	PRP
have	VBP
done!	VBN
My	PRP$
cow	NN
has	VBZ
broken	VBN
her	PRP$
leg,	NN
and	CC
I	PRP
must	MD
take	VB
her	PRP
to	IN
the	DT
mender's	NNS
shop	NN
and	CC
have	VB
it	PRP
glued	VBN
on	RP
again.	RB
What	WP
do	VBP
you	PRP
mean	VB
by	IN
coming	VBG
here	RB
and	CC
frightening	VBG
my	PRP$
cow?"	NN
"I'm	``
very	RB
sorry,"	JJ
returned	VBD
Dorothy;	NNP
"please	``
forgive	VB
us."	PRP
But	CC
the	DT
pretty	JJ
milk-maid	NN
was	VBD
much	RB
too	RB
vexed	JJ
to	TO
make	VB
any	DT
answer.	NN
She	PRP
picked	VBD
up	RP
the	DT
leg	NN
sulkily	RB
and	CC
led	VBD
her	PRP$
cow	NN
away,	RB
the	DT
poor	JJ
animal	NN
limping	VBG
on	IN
three	CD
legs.	NN
As	IN
she	PRP
left	VBD
them	PRP
the	DT
milk-maid	NN
cast	NN
many	JJ
reproachful	JJ
glances	NNS
over	IN
her	PRP$
shoulder	NN
at	IN
the	DT
clumsy	JJ
strangers,	NN
holding	VBG
her	PRP$
nicked	JJ
elbow	NN
close	RB
to	IN
her	PRP$
side.	NN
Dorothy	NNP
was	VBD
quite	RB
grieved	JJ
at	IN
this	DT
mishap.	NN
"We	PRP
must	MD
be	VB
very	RB
careful	JJ
here,"	RB
said	VBD
the	DT
kind-hearted	JJ
Woodman,	NNP
